"id","eigenvector","indegree","path_in_ind","path_out_ind"
1116289,0.0948219448328018,3,2.88888883590698,0
1116292,0.110016100108624,2,3.14814805984497,0
1116297,0.223274141550064,6,2.22222232818604,0
1116298,0.0330664590001106,3.79166674613953,2.84413576126099,0
1116306,0.068000465631485,3,2.51851844787598,0
1116308,0.24989327788353,0,1.77777779102325,0
1116309,0.190876439213753,2,4.40740728378296,0
1116310,0.0793363302946091,3,2.51851844787598,0
1116311,0.160412773489952,1,3.37037038803101,0
1116313,0.0986978262662888,3.79166674613953,2.84413576126099,0
1116315,0.238308519124985,4,3.51851844787598,0
1116320,0.002812396036461,2,0,4.40000009536743
1116323,0.0166027322411537,5,0,4.03999996185303
1116324,0.033351507037878,1,0,3.53999996185303
1116326,0.00829925481230021,3,0,3.70000004768372
1116330,0.00505168503150344,4,0,0
1116331,0.00198416388593614,2.57142853736877,0,0
1116332,0.00834612082690001,6,0,0
1116333,0.00258820806629956,2,0,0
1116334,0.00669390009716153,2,4.40740728378296,4.09999990463257
1116335,0.00693411799147725,2,0,3.72000002861023
1116336,0.00407856982201338,2.57142853736877,4.40740728378296,4
1116338,0.0119665246456861,2,4.40740728378296,4.01999998092651
1116340,0.00606774678453803,3,0,0
1116342,0.0115032838657498,3,4.40740728378296,3.83999991416931
1116344,0.00418664282187819,1,0,0
1116350,0.0357718616724014,3,0,3.35999989509583
1116352,0.0160635579377413,6,0,4.19999980926514
1116353,0.0113950772210956,5,0,4.09999990463257
1116357,0.00740179978311062,1,0,0
1116359,0.00512887490913272,4,0,1
1116363,0.0177198704332113,2,0,3.90000009536743
1116364,0.00532631017267704,1,0,4.46000003814697
1116365,0.0108188446611166,1,0,0
1116369,0.00371242291294038,1,3.37037038803101,0
1116371,0.00244716089218855,2,0,1
1116373,0.0027500600554049,1,0,4.01999998092651
1116374,0.00328890001401305,3,0,0
1116378,0.000898591999430209,1,4.40740728378296,0
1116380,0.00723161781206727,2,4.03703689575195,3.8199999332428
1116384,0.0145324170589447,3,2.51851844787598,4.5
1116389,0.261255174875259,8,0,4.375
1116390,0.253881901502609,0,2.21212124824524,0
1116391,0.100886136293411,3,2.06060600280762,4.1875
1116396,0.0189995802938938,1,3.33333325386047,2.50637722015381
1116400,0.248695522546768,6,0,0
1116401,0.23678782582283,5,2.27272725105286,0
1116402,0.0881543383002281,3.375,2.30303025245667,3.92307686805725
1116404,0.170409873127937,2,2.73768949508667,3.53125
1116405,0.206131935119629,4,3.27272725105286,4.328125
1116408,0.195727750658989,5,2.4848484992981,0
1116409,0.208127841353416,5,2.4848484992981,4.078125
1116410,0.292607605457306,6,2.36363625526428,4.296875
1116411,0.0696957781910896,1,2.24242424964905,3.65625
1116415,0.13705912232399,5,3.33333325386047,0
1116416,0.0479998588562012,3,2.4848484992981,3.734375
1116417,0.127178192138672,4,3.36363625526428,0
1116418,0.139103144407272,2,3.03030300140381,4.3125
1116420,0.155816778540611,2,3.24242424964905,0
1116422,0.0747584849596024,3,2.72727274894714,3.40625
1116424,0.182715713977814,2,3.24242424964905,3.5625
1116425,0.153658032417297,5,4.06060600280762,0
1116426,0.0473512075841427,2,2.21212124824524,4.40625
1116427,0.0810519531369209,3,3.30303025245667,3.390625
1116429,0.207391038537025,5,2.93939399719238,3.734375
1116430,0.13474178314209,2,2.69696974754333,0
1116431,0.0523004494607449,3.375,4,4.0461540222168
1116432,0.075381688773632,2,2.73768949508667,0
1116435,0.0777855813503265,3,3.69696974754333,0
1116442,0.111070349812508,5,3.30303025245667,3.34375
1116443,0.161005929112434,2,3.12121200561523,3.5
1116444,0.268242478370667,4,3.72727274894714,3.734375
1116445,0.0991581156849861,3.375,2.45454549789429,4.1538462638855
1116446,0.179839357733727,3,2.73768949508667,0
1116448,0.144262671470642,2,2.81818175315857,3.9375
1116449,0.134235382080078,3,2.81818175315857,3.578125
1116453,0.020439175888896,4,0,4.15625
1116456,0.0276657920330763,1,4.77777767181396,3.78461527824402
1116459,0.0207394659519196,3.05882358551025,0,0
1116460,0.0111109847202897,2,0,0
1116461,0.0313661321997643,2,0,0
1116463,0.0107878670096397,2,4.77777767181396,4.515625
1116464,0.00698356702923775,2,0,0
1116465,0.0150587614625692,2,0,4.28125
1116466,0.0255051627755165,6,4.77777767181396,0
1116467,0.0075282477773726,1,4.77777767181396,4.4375
1116468,0.0294802747666836,4,0,3.84375
1116471,0.00994159840047359,3,3.80555558204651,0
1116475,0.00281390710733831,3.05882358551025,0,0
1116476,0.0342317037284374,4,3.80555558204651,0
1116480,0.0379279889166355,3,4.83333349227905,3.421875
1116482,0.147080779075623,5,0,3.640625
1116483,0.0346239991486073,4,3.75,4.078125
1116484,0.0199557524174452,4,0,0
1116486,0.00698356702923775,3,0,0
1116487,0.0483134314417839,3.05882358551025,0,3.24242424964905
1116496,0.0275287125259638,3,4.77777767181396,3.859375
1116498,0.0350813120603561,1,0,3.359375
1116499,0.0217338800430298,3,0,4.484375
1116501,0.0841755568981171,7,4.66666650772095,3.015625
1116502,0.0863834619522095,3,4.77777767181396,3.171875
1116505,0.0524986386299133,4,0,0
1116508,0.0260162577033043,3,4.77777767181396,3.828125
1116509,0.0326978005468845,4,0,3.8125
1116510,0.0408185683190823,4,0,3.4375
1116514,0.0164552014321089,2,0,3.734375
1116516,0.0243655443191528,4,3.97222232818604,0
1116518,0.0871280506253242,4,0,2.96875
1116519,0.0299108028411865,1,0,3.859375
1116520,0.0175148770213127,2,3.80555558204651,4.328125
1116521,0.0120170414447784,1,0,0
1116522,0.0472687557339668,5,2.72222232818604,0
1116816,0,7,1.61111116409302,3.44444441795349
1116817,0.0483980402350426,1,2.84210515022278,2.73068642616272
1116818,0.18940657377243,4,2.77777767181396,2.66666674613953
1116819,0,6,1.83333337306976,2.77777767181396
1116820,0.281211018562317,4,2.38888883590698,2.33333325386047
1116823,0.181520715355873,3,2.61111116409302,2.77777767181396
1116825,0.306513160467148,5,2.05555558204651,3
1116826,0.14876252412796,2,2.61111116409302,3.55555558204651
1116831,0.148423507809639,2,2.77777767181396,2.55555558204651
1116834,0.177119970321655,4,2.05555558204651,4.27777767181396
1116838,0.0978424251079559,2,2.72222232818604,2.72222232818604
1116845,0.309019476175308,2,3.11111116409302,2.44444441795349
1116846,0.270705938339233,4,1.94444441795349,2.77777767181396
1116847,0.178042590618134,3,2.94444441795349,2.11111116409302
1116852,0.159529536962509,3.21052622795105,2.72853183746338,2.10526323318481
1116854,0.223718345165253,3,4.22222232818604,2.61111116409302
1116855,0.14523221552372,1,4.55555534362793,2.11111116409302
1116856,0.179815262556076,3,2.77777767181396,2.77777767181396
1116858,0.278855592012405,3,2.38888883590698,2.33333325386047
1116859,0.129942089319229,2,3.61111116409302,2.5
1118003,0.0576418191194534,3.42857146263123,2.65838503837585,2.45000004768372
1118004,0.204863846302032,2,2.47826075553894,4.05555534362793
1118005,0.240395501255989,2,2.52173924446106,2.94444441795349
1118006,0,7,1.82608699798584,2.88888883590698
1118009,0.306076556444168,0,1.95652174949646,2.83333325386047
1118010,0.108195744454861,3.42857146263123,2.65838503837585,2.47368431091309
1118012,0.216521009802818,5,2.69565224647522,1.94444441795349
1118013,0.208042800426483,2,3.47826075553894,2.11111116409302
1118014,0.237321272492409,5,2.2173912525177,3.38888883590698
1118016,0.107901431620121,3,3.39130425453186,2.5
1118020,0.0710747465491295,3.42857146263123,2.65838503837585,3.20000004768372
1118021,0.263310939073563,6,2.30434775352478,1.94444441795349
1118023,0.094066746532917,1,3.13043475151062,2.72222232818604
1118026,0.125026822090149,2,4.04347848892212,3
1118028,0.153655245900154,3,4.17391300201416,2.33333325386047
1118030,0.071914829313755,1,1,2.52631568908691
1118034,0.168896734714508,1,1,2.36842107772827
1118038,0.249565184116364,6,2.17391300201416,3.38888883590698
1118039,0.115746095776558,1,3.95652174949646,2.38888883590698
1118043,0.15963439643383,3,3.4347825050354,2.16666674613953
1118045,0.30579599738121,8,1.7826087474823,4.05555534362793
1118046,0.225872710347176,2,4.1304349899292,2.05555558204651
1118047,0.247833043336868,5,2.2173912525177,4.05555534362793
1118049,0.249361991882324,7,1.91304349899292,4.05555534362793
1118055,0.31179404258728,8,1.77272725105286,2.81818175315857
1118056,0.150714263319969,1,3.68181824684143,2.13636374473572
1118060,0.307646542787552,6,2.09090900421143,2.45454549789429
1118061,0.183311551809311,3,2.86363625526428,2.18181824684143
1118062,0.316779613494873,7,1.95454549789429,2.27272725105286
1118064,0.159336715936661,3,3.13636374473572,2.59090900421143
1118065,0.167258083820343,1,2.77272725105286,2.22727274894714
1118066,0.243609696626663,7,1.72727274894714,3.22727274894714
1118067,0.116123199462891,2,2.36363625526428,3.27272725105286
1118068,0.203216060996056,4,2.59090900421143,2.36363625526428
1118069,0.256199419498444,7,1.77272725105286,3.22727274894714
1118070,0.197961091995239,5,2.13636374473572,2.36363625526428
1118071,0.163866564631462,1,3.45454549789429,2.59090900421143
1118072,0.250497698783875,7,1.86363637447357,3
1118074,0.0972542092204094,1,3.72727274894714,2.77272725105286
1118075,0.15009793639183,1,3.04545450210571,2.18181824684143
1118076,0.155911847949028,5,2.09090900421143,2.5
1118077,0.205120638012886,2,2.90909099578857,2.13636374473572
1118079,0.1947181224823,4,2.40909099578857,2.13636374473572
1118081,0.171471625566483,5,2.22727274894714,2.54545450210571
1118082,0.209871172904968,4,2.27272725105286,2.59090900421143
1118083,0.117459557950497,2,3.72727274894714,2.77272725105286
1118084,0.256946057081223,3,2.22727274894714,2.45454549789429
1118085,0.247982159256935,5,2.04761910438538,3.26315784454346
1118086,0.156410187482834,2,2.90476179122925,2.36842107772827
1118087,0.194119915366173,2,3.80952382087708,2.26315784454346
1118092,0.151496216654778,1,3.09523820877075,2.26315784454346
1118094,0,5,2.09523820877075,2.26315784454346
1118095,0.233109802007675,3,2.7619047164917,2.21052622795105
1118098,0.104618594050407,3.70000004768372,2.54047632217407,2.59999990463257
1118099,0.301925122737885,5,2.14285707473755,2.42105269432068
1118101,0.206569597125053,3,2.28571438789368,2.57894730567932
1118102,0.219960480928421,5,2.09523820877075,3.47368431091309
1118104,0.165427595376968,3,2.80952382087708,2.73684215545654
1118107,0.220525071024895,4,2.28571438789368,2.36842107772827
1118108,0.236766159534454,5,2.09523820877075,3.57894730567932
1118113,0.13294406235218,1,3.04761910438538,2.94736838340759
1118114,0.253620564937592,6,2.14285707473755,2.21052622795105
1118117,0.193947792053223,4,2.33333325386047,2.15789484977722
1118118,0.261931538581848,6,2.09523820877075,2.84210515022278
1118121,0.209313794970512,4,2.5238094329834,2.57894730567932
1118125,0.124680958688259,3.70000004768372,2.54047632217407,2.25
1118127,0.129185408353806,3,3,2.36842107772827
1118128,0.234324216842651,5,2.19047617912292,2.10526323318481
1118129,0.196113556623459,2,3.04761910438538,2.05263161659241
1118181,0.117748625576496,1,4.69999980926514,3.03703713417053
1118182,0.237585112452507,4,2.43333339691162,2.59259247779846
1118184,0.189311116933823,2,3.26666665077209,2.55555558204651
1118185,0.173886120319366,4,3.03333330154419,2.66666674613953
1118186,0.186090365052223,3,3.46666669845581,2.96296286582947
1118187,0.0938583090901375,1,1,2.85714292526245
1118188,0.205082297325134,5,2.46666669845581,3.11111116409302
1118191,0.114894859492779,2,2.56666660308838,3.11111116409302
1118192,0.319979608058929,0,1.89999997615814,2.96296286582947
1118194,0.140715345740318,3,2.56666660308838,2.96296286582947
1118196,0.153882429003716,3,3.33333325386047,2.85185194015503
1118199,0.0711813196539879,2,4,3.22222232818604
1118200,0.23404261469841,6,2.23333334922791,2.74074077606201
1118201,0.128178685903549,2,3.96666669845581,2.88888883590698
1118202,0.0852392911911011,2.6896550655365,2.89310336112976,2.48275852203369
1118203,0.203061997890472,3,2.36666655540466,3.03703713417053
1118206,0.222702443599701,2,3.16666674613953,2.59259247779846
1118207,0.114851385354996,6,2.29999995231628,4.22222232818604
1118208,0.181627869606018,1,3.13333344459534,2.44444441795349
1118212,0.288869857788086,7,2.09999990463257,2.85185194015503
1118213,0.295746803283691,0,1.89999997615814,2.77777767181396
1118215,0.294075578451157,0,1.93333327770233,2.88888883590698
1118216,0.0694815367460251,1,3.83333325386047,3.07407402992249
1118222,0.119520679116249,1,4.06666660308838,2.88888883590698
1118223,0.124810837209225,3,2.96666669845581,2.8148148059845
1118224,0.0847063958644867,2,3.83333325386047,3.33333325386047
1118225,0.15072937309742,5,2.23333334922791,3.25925922393799
1118226,0.130841910839081,1,3.93333339691162,2.74074077606201
1118231,0.174254894256592,6,2.20000004768372,3.92592597007751
1118232,0.117104165256023,2,3,3.03703713417053
1118233,0.123788885772228,2.6896550655365,2.89310336112976,2.85714292526245
1118334,0.0871772617101669,1,4.66666650772095,3.36666655540466
1118336,0.0445637218654156,1,3.83333325386047,2.70000004768372
1118339,0.118621371686459,1,0,3
1118340,0.0917341113090515,3,2.93333339691162,2.63333344459534
1118341,0.200496971607208,4,2.26666665077209,3.40000009536743
1118344,0.108649611473083,3,3.70000004768372,2.79999995231628
1118347,0.134535849094391,1,0,2.93333339691162
1118348,0.166285246610641,1,0,3.13333344459534
1118351,0,0,1.60000002384186,3.23333334922791
1118352,0.105232954025269,3,2.90000009536743,3.26666665077209
1118353,0.147232085466385,1,0,2.59999990463257
1118354,0.281021803617477,7,2.09999990463257,3.56666660308838
1118355,0.0886258631944656,2,3.83333325386047,2.79999995231628
1118356,0.110506743192673,3,3.03333330154419,2.59999990463257
1118357,0.100595995783806,4,2.56666660308838,2.96666669845581
1118358,0.15990349650383,3,2.86666655540466,3.40000009536743
1118360,0.0747913047671318,4,2.86666655540466,3.23333334922791
1118362,0.250075817108154,7,1.93333327770233,3.73333334922791
1118363,0.203748613595963,7,2.13333344459534,3.23333334922791
1118364,0.212585955858231,6,2.33333325386047,3.29999995231628
1118365,0.172176048159599,1,3.83333325386047,3.53333330154419
1118367,0,0,1.73333334922791,4.09999990463257
1118369,0.184487760066986,4,2.33333325386047,3.86666655540466
1118370,0.112320400774479,2,2.29999995231628,3
1118371,0.234309583902359,6,2.26666665077209,3.46666669845581
1118372,0.152828544378281,5,2.36666655540466,3.46666669845581
1118373,0.1899703592062,8,1.86666667461395,4.13333320617676
1118374,0.166962474584579,3,2.63333344459534,2.86666655540466
1118377,0.143649622797966,2,4.26666688919067,2.36666655540466
1118378,0.179213613271713,1,4.56666660308838,3.06666660308838
1118380,0.142665863037109,5,2.29999995231628,2.70000004768372
1118382,0.127970740199089,2,2.7826087474823,3.78947377204895
1118384,0.273762106895447,4,3.95652174949646,3.31578946113586
1118385,0.251487970352173,5,2.08695650100708,3.68421053886414
1118387,0.114723831415176,1,1,2.95238089561462
1118388,0.214628800749779,4,2.26086950302124,2.73684215545654
1118391,0.13730376958847,3,3.08695650100708,2.94736838340759
1118392,0.118819400668144,1,2.73913049697876,2.84210515022278
1118393,0.213750466704369,4,3.5652174949646,2.31578946113586
1118395,0.13859860599041,3,2.65217399597168,2.52631568908691
1118397,0.263481050729752,3,3.91304349899292,2.47368431091309
1118398,0.0830872654914856,2.77272725105286,2.72924900054932,2.45000004768372
1118399,0.174209371209145,4,2.39130425453186,3
1118400,0.224396973848343,3,2.30434775352478,2.73684215545654
1118407,0.142168611288071,3,2.39130425453186,3.47368431091309
1118408,0.0855198428034782,2.77272725105286,2.72924900054932,3.65000009536743
1118409,0.134291589260101,3,3.26086950302124,2.63157892227173
1118410,0.212207049131393,3,3.69565224647522,2.47368431091309
1118411,0.257738322019577,2,3.86956524848938,2.15789484977722
1118413,0.257517635822296,1,3.52173924446106,2.10526323318481
1118415,0,0,1.7826087474823,2.94736838340759
1118416,0.28809717297554,4,2.2173912525177,3.52631568908691
1118417,0.272593885660172,5,2.04347825050354,3.42105269432068
1118418,0.141948491334915,2,3.52173924446106,2.31578946113586
1118421,0.133573025465012,1,1,2.95238089561462
1118422,0.171719938516617,4,2.59090900421143,2.18181824684143
1118423,0.172355011105537,5,2.18181824684143,2.27272725105286
1118424,0.24524961411953,7,1.81818187236786,2.09090900421143
1118425,0.198823258280754,6,1.90909087657928,2.04545450210571
1118426,0.218157112598419,3,2.68181824684143,1.90909087657928
1118427,0.125133156776428,4.30434799194336,2.16781234741211,1.95652174949646
1118428,0.183531224727631,3,2.36363625526428,1.90909087657928
1118429,0.262713730335236,5,1.86363637447357,2.22727274894714
1118432,0.211607187986374,5,2.04545450210571,2.63636374473572
1118433,0.214487209916115,5,1.95454549789429,2.22727274894714
1118435,0.140899330377579,6,1.95652174949646,2.16807007789612
1118436,0.135871335864067,2,2.68181824684143,2.13636374473572
1118437,0.227519571781158,3,2.40909099578857,2.13636374473572
1118438,0.12005377560854,5,2.13043475151062,2.16807007789612
1118439,0.186829313635826,5,2.09090900421143,2.18181824684143
1118440,0.225083872675896,3,2.36363625526428,2.31818175315857
1118441,0.150970220565796,2,2.31818175315857,2.40909099578857
1118443,0.208487451076508,6,1.86363637447357,2.22727274894714
1118444,0.168054938316345,1,3,1.95454549789429
1118445,0.170890837907791,3,2.18181824684143,2.13636374473572
1118448,0.279655963182449,8,1.68181812763214,2.40909099578857
1118449,0.281911820173264,0,1.63636362552643,2.13636374473572
1118450,0.22686442732811,7,1.95454549789429,2.22727274894714
1118451,0.139192909002304,4.30434799194336,2.16781234741211,2
1118452,0.205192103981972,5,2.18181824684143,2.13636374473572
1119001,0.261198192834854,0,1.61904764175415,2.34999990463257
1119003,0.148627489805222,4,2.33333325386047,2.29999995231628
1119004,0.200822398066521,4,2.28571438789368,2.04999995231628
1119006,0.238556101918221,7,1.85714280605316,2.09999990463257
1119007,0.311475336551666,0,1.57142853736877,2.25
1119008,0.23573112487793,2,2.09523820877075,2.20000004768372
1119009,0.127764418721199,5,1.85714280605316,2.90000009536743
1119010,0,0,1.71428573131561,2
1119011,0.19312809407711,2,2.33333325386047,2.15000009536743
1119012,0,0,1.52380955219269,1.95000004768372
1119015,0.147250533103943,2,2.28571438789368,2.09999990463257
1119016,0.145473077893257,2,2.38095235824585,2.15000009536743
1119017,0.145943835377693,2,2.38095235824585,2.04999995231628
1119018,0.150522753596306,3,2.71428561210632,2.15000009536743
1119019,0.252558290958405,5,2.19047617912292,2.20000004768372
1119021,0.203009694814682,5,1.80952382087708,2.34999990463257
1119027,0.201878041028976,3,2.38095235824585,1.95000004768372
1119031,0.135389402508736,3,2.38095235824585,2.40000009536743
1119034,0.200800716876984,4,2.28571438789368,2
1119035,0.226914882659912,4,2.2380952835083,2.04999995231628
1119036,0.159116432070732,1,3.28571438789368,1.95000004768372
1119037,0.12122593075037,2.7619047164917,2.16780042648315,2.09523820877075
1119106,0.0297171212732792,2.82608699798584,2.04177498817444,3.05882358551025
1119111,0,5,1.28571426868439,2.40000009536743
1119112,0.158522889018059,1,1,2.1875
1119114,0.176045790314674,2.82608699798584,2.04177498817444,2.31818175315857
1119116,0.123192921280861,2.82608699798584,2.04177498817444,2.5625
1119117,0.170230284333229,3,2.05882358551025,2.35070037841797
1119119,0.205727651715279,1,1,2.35294127464294
1119120,0.231748655438423,3,2.05882358551025,2.77777767181396
1119125,0.111877754330635,2.82608699798584,2.04177498817444,3.07142853736877
1119126,0.128813579678535,5,2.30769228935242,1.75
1119127,0.190614923834801,2,1,2.61111116409302
1119130,0.160026699304581,2,2.25,3.1538462638855
1119134,0.0324549116194248,2.82608699798584,2.04177498817444,2.9375
1119137,0.253948360681534,3,2.4375,2.30769228935242
1119145,0,7,1.625,2.30769228935242
1119146,0.0718298926949501,2,3.2380952835083,2.14285707473755
1119149,0.127571806311607,2.82608699798584,2.04177498817444,2.57142853736877
1119150,0.231625586748123,2,1.33333337306976,2.375
1119157,0.056602630764246,1,1.66666662693024,2.53333330154419
1119158,0.173127323389053,3,1,2.06666660308838
1119162,0.208415344357491,3,2.16666674613953,2
1119163,0.0369292162358761,2.82608699798584,2.04177498817444,1.83333337306976
1119165,0.0333149060606956,2,3,2.35070037841797
1119166,0.0489013232290745,2,1.33333337306976,1
1119167,0.148093670606613,4,2.80769228935242,1.5
1119171,0.0570651888847351,2,2.90476179122925,2.71428561210632
1119172,0.13943812251091,3,2.88461542129517,2
1119173,0.237863436341286,5,2.3461537361145,1.5
1119183,0.0241630673408508,2,3.38095235824585,3.57142853736877
1119185,0.2631915807724,2,1.875,2.21428561210632
2221005,0.119362138211727,1,1,2
2221008,0.21239398419857,1,2.75,1.58333337306976
2221011,0.284055262804031,8,1.5,1.91666662693024
2221012,0.243319377303123,4,1.8125,1.83333337306976
2221013,0,7,1.625,1.83333337306976
2221014,0.182803884148598,4,1.875,2.41666674613953
2221018,0.281184136867523,7,1.625,1.83333337306976
2221019,0.188305795192719,4,1.875,1.75
2221020,0,0,1.3125,1.66666662693024
2221025,0.225949347019196,2,3.1875,1.66666662693024
2221026,0.0942951962351799,1,1,2.07142853736877
2221027,0.113252624869347,4.06666660308838,1.77083337306976,1.92307686805725
2221028,0.245662793517113,5,1.75,1.83333337306976
2221029,0.274950265884399,5,1.6875,1.83333337306976
2221030,0.319263309240341,8,1.5,2.25
2221031,0.179812535643578,4.06666660308838,1.77083337306976,1.69230771064758
2221033,0.260652959346771,4,2.0625,1.83333337306976
2221142,0.0730832815170288,3.20588231086731,2.72067189216614,2.75757575035095
2221146,0.0406061559915543,2,3.78378367424011,4.09375
2221147,0.121004827320576,3,3.67567563056946,3.125
2221150,0.0759859159588814,3.20588231086731,2.72067189216614,3.78787875175476
2221154,0.214881002902985,4,2.94594597816467,2.875
2221157,0.153070464730263,3.20588231086731,2.72067189216614,3.18181824684143
2221163,0.154880523681641,1,3.21621632575989,3.21875
2221166,0.12687224149704,2,3,3.8125
2221167,0.277722895145416,5,2.37837839126587,3
2221169,0.0795240178704262,2,4.05405426025391,3.59375
2221172,0.2387725263834,6,2.4324324131012,3.21875
2221176,0.107254527509212,3,3.18918919563293,3.53125
2221177,0.0845506340265274,3,4.21621608734131,2.875
2221181,0.134754374623299,3,2.86486482620239,3.375
2221183,0.145361661911011,4,2.94594597816467,3.71875
2221185,0.0993666127324104,2,3.21621632575989,3.34375
2221187,0.143898263573647,1,1,3.18181824684143
2221188,0.093164287507534,3,3.10810804367065,0
2221193,0,0,2.16216206550598,2.6875
2221194,0.0716923773288727,3,2.86486482620239,3.96875
2221195,0.15409754216671,5,2.81081080436707,3.65625
2221198,0.163262277841568,2,2.97297286987305,3.40625
2221200,0.172334656119347,3,3.18918919563293,3.09375
2221201,0.13801409304142,1,3.35135126113892,3.03125
2221202,0.150406002998352,1,3.24324321746826,2.59375
2221210,0.282902270555496,6,2.27027034759521,2.75
2221211,0.0834522023797035,3,3.21621632575989,0
2221212,0.081842802464962,3,3.78378367424011,3.75
2221218,0.0887530818581581,3.20588231086731,2.72067189216614,3.08823537826538
2221220,0.146823406219482,7,2.39473676681519,3.07229804992676
2221226,0.196942210197449,3,3.37837839126587,2.625
2221227,0.239180013537407,8,2.40540552139282,3.0625
2221229,0.142369717359543,3,3.29729723930359,3
2221233,0.270393967628479,7,2.72972965240479,2.6875
2221236,0.0564924106001854,1,0,2.875
2221239,0.249913513660431,7,2.40540552139282,3.21875
2221244,0.0586215034127235,1,0,3.09375
2221246,0.0822945386171341,3.20588231086731,2.72067189216614,3
2221363,0.0509072542190552,1,0,4.46875
2222011,0,1,1,1.5
2222012,0,1,1,1
2222015,0,1,1.5,1.25
2222043,0.319508612155914,4,1.79999995231628,1.75
2222052,0,5,1.60000002384186,1.375
2222056,0.0909265950322151,1,2.5,2
2222059,0,8,1.20000004768372,1.5
2222060,0,7,1.29999995231628,1.5
2222061,0.163920685648918,2,2,1.875
2222062,0.154233515262604,1,1,2.22222232818604
2222067,0,5,1.5,1.375
2222068,0.160543739795685,2,1.89999997615814,1.875
2222075,1.27327997034854e-08,4.09999990463257,1.62000000476837,1.6770201921463
2222078,0,6,1.39999997615814,1.375
2222080,0.296630948781967,4.09999990463257,1.62000000476837,1.60000002384186
2222083,0,2.23076915740967,2.37878799438477,2.49444437026978
2222085,0.134781926870346,2,3.45454549789429,3.79999995231628
2222087,0.236472323536873,1,2.63636374473572,2.70000004768372
2222092,0,3,2.45454549789429,1.60000002384186
2222097,0.245051756501198,3,1.90909087657928,3.40000009536743
2222099,0,5,1.90909087657928,2.09999990463257
2222103,0.319203108549118,3,1.81818187236786,2.70000004768372
2222105,0,2,2.36363625526428,2.09999990463257
2222108,0.047297477722168,1,1,2.49444437026978
2222112,0,3,2.45454549789429,2.20000004768372
2222113,0.220418125391006,1,3.18181824684143,2.20000004768372
2222115,0.276376307010651,3,2,2.5
2222117,0.203686892986298,1,2.37878799438477,2.33333325386047
2222118,0.114969432353973,1,3.36363625526428,2.29999995231628
2223002,0.222517803311348,2,2.3125,1.875
2223003,0.277629673480988,7,1.625,2.8125
2223004,0.222298666834831,1,3.125,1.75
2223007,0.233463779091835,2,3.25,1.875
2223024,0.168024465441704,1,3.9375,2.125
2223026,0.263287305831909,5,2,2.5
2223039,0.236490622162819,4,2.1875,2.0625
2223044,0,4,2,2.375
2223046,0.207077845931053,4,2.125,2.0625
2223051,0.161189407110214,3,2.5,2.3125
2223058,0,6,1.8125,2.25
2223062,0.193261131644249,3,2.1875,2.5
2223064,0.281406551599503,2,2.5,1.9375
2223065,0.276093423366547,6,1.75,3.4375
2223069,0.174097418785095,3,2.125,2.625
2223070,0.280349791049957,4,2,2.3125
2223071,0.093952365219593,2,2.23529410362244,2.33153104782104
2223237,0.161924466490746,3.25,2.62591433525085,2.57142853736877
2223238,0.158145725727081,2,3,2.88888883590698
2223239,0.218523129820824,5,2.5151515007019,3.03703713417053
2223240,0,0,1.87878787517548,2.74074077606201
2223241,0.084818109869957,3.25,2.62591433525085,3.28571438789368
2223246,0.0722969472408295,2,4.12121200561523,3.07407402992249
2223251,0.190240055322647,7,2.06060600280762,3.22222232818604
2223254,0.141263112425804,3,2.69696974754333,3.07407402992249
2223255,0.147843703627586,2,3.33333325386047,2.51851844787598
2223256,0.298737227916718,0,1.81818187236786,3.70370364189148
2223259,0.115515619516373,1,0,2.88888883590698
2223261,0.247615903615952,5,2.54545450210571,2.66666674613953
2223267,0.23951567709446,5,2.5151515007019,2.70370364189148
2223270,0.210155963897705,4,2.4848484992981,2.48148155212402
2223277,0.191554680466652,4,2.54545450210571,2.70370364189148
2223282,0.223230078816414,4,2.90909099578857,2.88888883590698
2223289,0.0896634981036186,3,2.75757575035095,3.8148148059845
2223290,0.125572636723518,3.25,2.62591433525085,2.64285707473755
2223298,0.103456355631351,2,4.81818199157715,3.37037038803101
2223300,0.120200179517269,2,3,3.85185194015503
2223302,0.163789004087448,2,3.4848484992981,2.88888883590698
2223303,0.0960860997438431,2,3.5151515007019,3.07407402992249
2223305,0.0772579461336136,2,3.75757575035095,2.96296286582947
2223306,0.0992686375975609,3.25,2.62591433525085,2.89285707473755
2223311,0.266970604658127,5,2.39393949508667,2.55555558204651
2223314,0.0422961562871933,3,3.57575750350952,3.92592597007751
2223321,0.229967907071114,8,2.24242424964905,3.55555558204651
2223325,0.202840492129326,8,2.09090900421143,3.96296286582947
2223328,0.221641391515732,4,2.4848484992981,2.59259247779846
2223338,0.0770212262868881,3.25,2.62591433525085,3.03571438789368
2223342,0.0708743557333946,3,3.5151515007019,4.07407426834106
2223345,0.0673113986849785,1,0,2.59259247779846
2223352,0.111091420054436,2,4.09090900421143,3.44444441795349
2223354,0.0475139319896698,3.47058820724487,2.33369374275208,2.82352948188782
2223355,0.0568208917975426,3.25,0,3.96296286582947
2224003,0.234857469797134,6,2.25,2.45454549789429
2224004,0.187620773911476,4,2.29166674613953,2.27272725105286
2224005,0.188798531889915,2,2.70833325386047,2.18181824684143
2224006,0,8,1.875,2.5
2224010,0.157694652676582,4,2.58333325386047,2.54545450210571
2224011,0.0655927881598473,2,2.92000007629395,2.50471019744873
