"name","address","region","village","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes"
"33312011","yongfengcaomen1",3,"yongfeng",1,64,3,"1",60,10,NA,"0","0",50,"1","1","0","1","0","0","1","0",0.800000011920929,38,0,"1","0",NA,NA
"33312070","yongfengcaomen2",3,"yongfeng",0,38,4,"0",100,3,50,"0","0",30,"1","0","0","1","1","0","1","0",0.200000002980232,37,0,"0","0",NA,"1"
"33312045","yongfengcaomen1",3,"yongfeng",0,40,6,"1",100,7,70,"1","1",50,"1","0","0","1","0","1","0","0",1,39,0,"1","0",NA,"1"
"33312069","yongfengcaomen2",3,"yongfeng",1,55,5,"1",100,3,30,"0","1",20,"1","1","0","1","1","0","1","0",0.200000002980232,38,0,"1","0",NA,"1"
"33312093","yongfengcaomen2",3,"yongfeng",1,41,5,"2",60,8.60000038146973,3,"0","1",90,"0","1","0","0","1","0","0","1",0.400000005960464,38,0,"1","1","1","1"
"33312106","yongfengcaomen2",3,"yongfeng",1,59,2,"1",100,4,50,"0","1",20,"1","1","0","1","0","0","0","1",0.200000002980232,39,0,"1","0",NA,"1"
"33312099","yongfengcaomen2",3,"yongfeng",0,47,4,"1",80,8,50,"0","1",40,"1","1","0","0","0","0","0","1",NA,38,0,"1","0",NA,"1"
"33312090","yongfengcaomen2",3,"yongfeng",0,69,6,"0",20,3.5,50,"0","0",50,"1","1","0","1","0","0","0","1",0.200000002980232,39,0,"0","0",NA,"1"
"33312088","yongfengcaomen2",3,"yongfeng",1,49,5,"1",30,9,40,"0","1",60,"1","1","0","0","1","0","0","1",0.400000005960464,38,0,"1","0","0","1"
"33312108","yongfengcaomen2",3,"yongfeng",1,63,3,"1",60,10,NA,"0","0",30,"1","1","0","1","0","0","0","1",1,37,0,"1","0",NA,NA
"33312096","yongfengcaomen2",3,"yongfeng",0,68,9,"1",10,1.60000002384186,0,"1","1",20,"0","1","0","1","1","0","1","0",0.600000023841858,39,1,"1","0",NA,"0"
"33312064","yongfengcaomen2",3,"yongfeng",1,49,4,"1",100,8,30,"0","1",50,"1","1","0","1","1","0","0","1",1,39,0,"1","0",NA,"1"
"33312067","yongfengcaomen2",3,"yongfeng",1,43,5,"1",60,15,NA,"1","0",50,"1","1","0","0","0","0","0","1",0.200000002980232,38,1,"1","0","0","0"
"33312077","yongfengcaomen2",3,"yongfeng",1,40,6,"2",15,1,0,"0","1",40,"1","1","0","0","0","0","0","1",0.400000005960464,38,0,"1","1","0","1"
"33312140","yongfengsanfang1",3,"yongfeng",0,56,10,"0",60,10,50,"0","1",40,"1","1","1","0","0","0","0","1",0.200000002980232,34,0.399999976158142,"0","0","1","1"
"33312122","yongfengsanfang1",3,"yongfeng",1,57,5,"0",30,6,80,"0","0",50,"1","1","1","1","1","0","1","0",0.400000005960464,37,0,"0","0",NA,"1"
"33312148","yongfengsanfang1",3,"yongfeng",1,42,3,"1",70,5,20,"1","1",60,"1","0","1","0","0","0","0","1",0.200000002980232,34,0,"1","0","0","1"
"33312146","yongfengsanfang1",3,"yongfeng",0,41,8,"1",30,10,NA,"1","1",20,"1","1","1","0","1","0","0","1",0.600000023841858,34,0,"1","0","0","0"
"33312130","yongfengsanfang1",3,"yongfeng",0,46,6,"0",40,5.59999990463257,50,"0","0",60,"1","0","1","1","0","1","0","0",0.600000023841858,37,0,"0","0",NA,"1"
"33312157","yongfengsanfang1",3,"yongfeng",1,35,6,"2",40,5,NA,"0","1",20,"1","1","1","1","0","0","0","1",0.400000005960464,37,1,"1","1",NA,"0"
"33312138","yongfengsanfang1",3,"yongfeng",0,42,5,"1",100,5,30,"0","1",20,"1","1","1","1","1","0","0","1",0.400000005960464,37,0,"1","0",NA,"1"
"33312126","yongfengsanfang1",3,"yongfeng",0,54,4,"0",40,4.69999980926514,20,"1","0",20,"1","0","1","1","1","0","0","1",0.200000002980232,37,0,"0","0",NA,"1"
"33312135","yongfengsanfang1",3,"yongfeng",0,48,7,"0",100,5.59999990463257,NA,"0","0",30,"1","0","1","1","0","1","0","0",0.200000002980232,37,0,"0","0",NA,"0"
"33312127","yongfengsanfang1",3,"yongfeng",0,52,8,"1",60,0.800000011920929,50,"0","0",50,"1","1","1","1","0","0","1","0",0.800000011920929,37,0,"1","0",NA,"1"
"33312131","yongfengsanfang1",3,"yongfeng",1,46,4,"2",80,18,80,"0","1",50,"1","1","1","1","1","0","1","0",0.800000011920929,37,0.199999988079071,"1","1",NA,"1"
"33312142","yongfengsanfang1",3,"yongfeng",0,58,3,"0",90,8,80,"0","1",50,"1","1","1","0","1","0","0","1",0.200000002980232,34,0.399999976158142,"0","0","0","1"
"33312121","yongfengsanfang1",3,"yongfeng",1,45,3,"2",72,6,30,"0","1",100,"1","1","1","1","0","0","0","1",0.600000023841858,37,1,"1","1",NA,"1"
"33312132","yongfengsanfang1",3,"yongfeng",1,42,5,"2",15,1,NA,"1","1",50,"1","1","1","1","1","1","0","0",0.600000023841858,37,0.399999976158142,"1","1",NA,"0"
"33312125","yongfengsanfang1",3,"yongfeng",1,66,3,"1",100,3,30,"0","0",50,"1","1","1","0","0","0","0","1",0.200000002980232,34,0,"1","0","0","1"
"33312128","yongfengsanfang1",3,"yongfeng",1,45,4,"1",90,15,40,"1","1",20,"1","1","1","1","1","1","0","0",0.200000002980232,37,0.199999988079071,"1","0",NA,"1"
"33312139","yongfengsanfang1",3,"yongfeng",0,57,5,"1",100,6,NA,"1","1",100,"1","1","1","1","1","0","0","1",1,37,0,"1","0",NA,"0"
"33312156","yongfengsanfang1",3,"yongfeng",1,39,6,"1",30,3,NA,"1","1",20,"1","1","1","0","1","0","0","1",0.800000011920929,34,0.399999976158142,"1","0","0","0"
"33312134","yongfengsanfang1",3,"yongfeng",1,36,6,"1",40,8,20,"0","1",20,"1","1","1","0","1","0","0","1",0.200000002980232,34,0.399999976158142,"1","0","0","1"
"33312124","yongfengsanfang1",3,"yongfeng",1,63,4,"1",40,6.30000019073486,60,"1","1",60,"1","1","1","1","0","0","0","1",0.200000002980232,37,0,"1","0",NA,"1"
"33312120","yongfengsanfang1",3,"yongfeng",1,42,5,"1",30,6,40,"0","1",30,"1","1","1","0","1","0","0","1",0.800000011920929,34,0,"1","0",NA,"1"
"33312152","yongfengsanfang1",3,"yongfeng",0,35,5,"1",100,6.69999980926514,30,"0","0",50,"0","1","1","0","0","0","0","1",0.200000002980232,34,0,"1","0","1","1"
"33312151","yongfengsanfang1",3,"yongfeng",1,38,5,"2",60,20,30,"1","1",80,"1","1","1","1","0","0","0","1",0.400000005960464,37,0,"1","1",NA,"1"
"33312116","yongfengsanfang1",3,"yongfeng",1,36,7,"0",100,100,10,"0","1",20,"1","0","1","0","0","0","0","1",0,34,0,"0","0","0","1"
"33312225","yongfengsifang",3,"yongfeng",0,35,6,"2",50,5,NA,"1","1",50,"1","1","1","1","0","1","0","0",0.400000005960464,37,0,"1","1",NA,"0"
"33312229","yongfengsifang",3,"yongfeng",0,43,5,"2",20,1.5,NA,"0","0",50,"1","1","1","1","1","0","1","0",1,37,0.399999976158142,"1","1",NA,"0"
"33312213","yongfengsifang",3,"yongfeng",0,46,8,"0",60,5.59999990463257,NA,"1","1",2,"1","0","1","0","0","0","0","1",0,34,0.399999976158142,"0","0","0","0"
"33312224","yongfengsifang",3,"yongfeng",0,43,4,"2",50,6,20,"1","1",40,"1","1","1","0","0","0","0","1",0.600000023841858,34,0.199999988079071,"1","1","0","1"
"33312227","yongfengsifang",3,"yongfeng",0,65,2,"0",100,1,20,"0","0",30,"0","1","1","1","0","0","1","0",1,37,0,"0","0",NA,"1"
"33312234","yongfengsifang",3,"yongfeng",1,51,4,"2",90,6,30,"1","1",30,"1","1","1","1","0","0","0","1",1,37,1,"1","1",NA,"1"
"33312226","yongfengsifang",3,"yongfeng",0,48,4,"0",95,7.5,20,"0","1",50,"1","1","1","0","0","0","0","1",0.400000005960464,34,0,"0","0","0","1"
"33312220","yongfengsifang",3,"yongfeng",1,48,6,"1",60,4,10,"1","1",10,"1","1","1","0","1","0","0","1",0.800000011920929,34,0,"1","0","0","1"
"33312215","yongfengsifang",3,"yongfeng",0,48,2,"1",100,3.5,NA,"0","1",36,"1","1","1","0","0","0","0","1",0.400000005960464,34,1,"1","0","0","0"
"33312218","yongfengsifang",3,"yongfeng",0,45,4,"0",90,4,0,"0","1",30,"1","0","1","0","1","0","0","1",0.800000011920929,34,0,"0","0","0","0"
"33312214","yongfengsifang",3,"yongfeng",1,42,4,"2",100,3.70000004768372,50,"0","0",50,"1","1","1","1","1","0","1","0",1,37,1,"1","1",NA,"1"
"33312233","yongfengsifang",3,"yongfeng",1,61,5,"1",100,15,NA,"0","1",20,"1","1","1","1","0","0","0","1",0.600000023841858,37,0,"1","0",NA,"0"
"33312205","yongfengsifang",3,"yongfeng",0,46,3,"0",100,3,70,"1","1",50,"1","0","1","0","1","0","0","1",0.800000011920929,34,0.800000011920929,"0","0","0","1"
"33312232","yongfengsifang",3,"yongfeng",0,55,4,"2",70,11,NA,"0","0",50,"1","1","1","0","1","0","0","1",0.800000011920929,34,0,"1","1","0","0"
"33312212","yongfengsifang",3,"yongfeng",0,39,4,"2",70,20,NA,"0","0",50,"1","1","1","1","1","0","1","0",0.600000023841858,37,0.399999976158142,"1","1",NA,NA
"33312206","yongfengsifang",3,"yongfeng",0,36,4,"2",60,6,NA,"0","1",0,"1","1","1","1","1","1","0","0",0.600000023841858,37,0,"1","1",NA,"0"
"33312209","yongfengsifang",3,"yongfeng",1,54,2,"2",90,17,NA,"0","0",36,"1","1","1","0","0","0","0","1",0.200000002980232,34,1,"1","1","0","0"
"33312211","yongfengsifang",3,"yongfeng",0,63,4,"1",100,3,NA,"0","1",20,"1","1","1","0","0","0","0","1",0.200000002980232,34,0,"1","0","1","0"
"33312207","yongfengsifang",3,"yongfeng",1,53,8,"2",60,10,50,"0","1",50,"1","1","1","0","1","0","0","1",0.800000011920929,34,0,"1","1","0","1"
"33312230","yongfengsifang",3,"yongfeng",1,59,8,"1",10,8,NA,"1","1",40,"1","1","1","1","1","0","0","1",0.600000023841858,37,0,"1","0",NA,NA
"33312208","yongfengsifang",3,"yongfeng",1,65,5,"1",70,12,NA,"1","1",20,"1","1","1","1","1","0","0","1",0.600000023841858,37,0.200000002980232,"1","0",NA,NA
"33312256","yongfengyangzu",3,"yongfeng",1,67,2,"2",100,9,35,"0","1",20,"1","1","0","1","0","0","0","1",0.200000002980232,39,0.199999988079071,"1","1",NA,"1"
"33312246","yongfengyangzu",3,"yongfeng",0,48,3,"1",100,5,NA,"1","1",30,"1","1","0","1","0","1","0","0",0.600000023841858,39,0.199999988079071,"1","0",NA,"0"
"33312245","yongfengyangzu",3,"yongfeng",1,34,8,"1",100,30,30,"1","0",20,"1","1","0","0","1","0","0","1",0.600000023841858,38,0,"1","0","0","1"
"33312250","yongfengyangzu",3,"yongfeng",1,46,6,"2",60,12,50,"0","0",50,"1","1","0","1","1","0","0","1",0.600000023841858,39,0,"1","1",NA,"1"
"33312247","yongfengyangzu",3,"yongfeng",1,46,6,"2",90,7,10,"1","1",20,"1","1","0","0","1","0","0","1",1,38,0,"1","1","0","1"
"33312282","yongfengyangzu",3,"yongfeng",1,49,5,"2",100,10,70,"0","0",30,"0","1","0","1","1","0","0","1",1,39,1,"1","1",NA,"1"
"33312274","yongfengyangzu",3,"yongfeng",1,56,11,"2",70,14,20,"1","1",50,"1","1","0","1","1","0","1","0",0.200000002980232,39,0,"1","1",NA,"1"
"33312269","yongfengyangzu",3,"yongfeng",1,40,7,"1",60,10,NA,"0","0",70,"1","1","0","0","1","0","0","1",0.800000011920929,38,0.399999976158142,"1","0","0","0"
"33312277","yongfengyangzu",3,"yongfeng",1,45,5,"1",100,30,40,"1","1",60,"1","1","0","1","0","0","0","1",0.600000023841858,39,0,"1","0",NA,"1"
"33312251","yongfengyangzu",3,"yongfeng",1,47,5,"2",50,5,10,"0","1",40,"1","1","0","0","0","0","0","1",0.600000023841858,38,0,"1","1","0","1"
"33312244","yongfengyangzu",3,"yongfeng",1,41,4,"1",90,3,30,"0","0",50,"1","1","0","1","1","0","1","0",0.600000023841858,39,0.399999976158142,"1","0",NA,"1"
"33312283","yongfengyangzu",3,"yongfeng",1,59,6,"1",40,12,40,"0","1",20,"1","1","0","0","0","0","0","1",0.400000005960464,38,0,"1","0","0","1"
"33312242","yongfengyangzu",3,"yongfeng",1,53,2,"1",100,1,60,"0","0",50,"1","1","0","0","1","0","0","1",0.600000023841858,38,0,"1","0","0","1"
